contest_id,year,name,round,votes,transfer,eliminated
2007|UK national|UCU - (Further Education) London and East,2007,Mr Sean Vernell,1,387.0,,False
2007|UK national|UCU - (Further Education) London and East,2007,Mr Sean Vernell,2,368.67,-18.33,False
2007|UK national|UCU - (Further Education) London and East,2007,Mr Sean Vernell,3,368.67,368.67,False
2007|UK national|UCU - (Further Education) London and East,2007,Mr Jim Thakoordin,1,136.0,,False
2007|UK national|UCU - (Further Education) London and East,2007,Mr Jim Thakoordin,2,139.1,3.1,False
2007|UK national|UCU - (Further Education) London and East,2007,Mr Jim Thakoordin,3,,,True
2007|UK national|UCU - (Further Education) London and East,2007,Mr Peter Friend,1,154.0,,False
2007|UK national|UCU - (Further Education) London and East,2007,Mr Peter Friend,2,159.6,5.6,False
2007|UK national|UCU - (Further Education) London and East,2007,Mr Peter Friend,3,203.5,43.9,False
2007|UK national|UCU - (Further Education) London and East,2007,Mr Peter Friend,4,6.5,-197.0,False
2007|UK national|UCU - (Further Education) London and East,2007,Mr David Armstrong,1,216.0,,False
2007|UK national|UCU - (Further Education) London and East,2007,Mr David Armstrong,2,222.65,6.65,False
2007|UK national|UCU - (Further Education) London and East,2007,Mr David Armstrong,3,251.0,28.35,False
2007|UK national|UCU - (Further Education) London and East,2007,Mr David Armstrong,4,329.0,78.0,False
2007|UK national|UCU - (Further Education) London and East,2007,Mrs Sheila Deare,1,213.0,,False
2007|UK national|UCU - (Further Education) London and East,2007,Mrs Sheila Deare,2,215.1,2.1,False
2007|UK national|UCU - (Further Education) London and East,2007,Mrs Sheila Deare,3,266.95,51.85,False
2007|UK national|UCU - (Further Education) London and East,2007,Mrs Sheila Deare,4,345.95,79.0,False
2007|UK national|UCU - Midlands,2007,Mr Mario Michalski,1,143.0,,False
2007|UK national|UCU - Midlands,2007,Mr Mario Michalski,2,150.52,7.52,False
2007|UK national|UCU - Midlands,2007,Mr James Eaden,1,272.0,,False
2007|UK national|UCU - Midlands,2007,Mr James Eaden,2,279.2,7.2,False
2007|UK national|UCU - Midlands,2007,Ms Caroline Gray,1,304.0,,False
2007|UK national|UCU - Midlands,2007,Ms Caroline Gray,2,280.0,-24.0,False
2007|UK national|UCU - Midlands,2007,Ms Helen Bowler,1,121.0,,False
2007|UK national|UCU - Midlands,2007,Ms Helen Bowler,2,127.96,6.96,False
2007|UK national|UCU-FE-North East,2007,Ms Julie Kelley,1,275.0,,False
2007|UK national|UCU-FE-North East,2007,Ms Julie Kelley,2,306.11,31.11,False
2007|UK national|UCU-FE-North East,2007,Mr Howard Miles,1,293.0,,False
2007|UK national|UCU-FE-North East,2007,Mr Howard Miles,2,312.55,19.55,False
2007|UK national|UCU-FE-North East,2007,Mr Jon Bryan,1,362.0,,False
2007|UK national|UCU-FE-North East,2007,Mr Jon Bryan,2,310.0,-52.0,False
2007|UK national|UCU-FE-South,2007,Ms Lynne Chamberlain,1,214.0,,False
2007|UK national|UCU-FE-South,2007,Mr Stephen Reid,1,349.0,,False
2007|UK national|UCU-FE-South,2007,Ms Margaret George,1,301.0,,False
2007|UK national|UCU - (Higher Education) London and East,2007,Ms Jill Jones,1,457.0,,False
2007|UK national|UCU - (Higher Education) London and East,2007,Ms Jill Jones,2,469.0,12.0,False
2007|UK national|UCU - (Higher Education) London and East,2007,Ms Jill Jones,3,558.0,89.0,False
2007|UK national|UCU - (Higher Education) London and East,2007,Ms Jill Jones,4,469.5,-88.5,False
2007|UK national|UCU - (Higher Education) London and East,2007,Ms Dorothy Wright,1,86.0,,False
2007|UK national|UCU - (Higher Education) London and East,2007,Ms Dorothy Wright,2,,,True
2007|UK national|UCU - (Higher Education) London and East,2007,Ms Dorothy Wright,3,,,True
2007|UK national|UCU - (Higher Education) London and East,2007,Mr Simon Renton,1,430.0,,False
2007|UK national|UCU - (Higher Education) London and East,2007,Mr Simon Renton,2,450.0,20.0,False
2007|UK national|UCU - (Higher Education) London and East,2007,Mr Simon Renton,3,532.0,82.0,False
2007|UK national|UCU - (Higher Education) London and East,2007,Mr Simon Renton,4,,532.0,False
2007|UK national|UCU - (Higher Education) London and East,2007,Ms Jane Hardy,1,348.0,,False
2007|UK national|UCU - (Higher Education) London and East,2007,Ms Jane Hardy,2,368.0,20.0,False
2007|UK national|UCU - (Higher Education) London and East,2007,Ms Jane Hardy,3,420.0,52.0,False
2007|UK national|UCU - (Higher Education) London and East,2007,Ms Jane Hardy,4,452.0,32.0,False
2007|UK national|UCU - (Higher Education) London and East,2007,Ms Jean Harrison,1,161.0,,False
2007|UK national|UCU - (Higher Education) London and East,2007,Ms Jean Harrison,2,173.0,12.0,False
2007|UK national|UCU - (Higher Education) London and East,2007,Ms Jean Harrison,3,,,True
2007|UK national|UCU - (Higher Education) London and East,2007,Mr Ryan Kemp,1,134.0,,False
2007|UK national|UCU - (Higher Education) London and East,2007,Mr Ryan Kemp,2,139.0,5.0,False
2007|UK national|UCU - (Higher Education) London and East,2007,Mr Ryan Kemp,3,,,True
2007|UK national|UCU - (Higher Education) London and East,2007,Mr Jim Wolfreys,1,312.0,,False
2007|UK national|UCU - (Higher Education) London and East,2007,Mr Jim Wolfreys,2,317.0,5.0,False
2007|UK national|UCU - (Higher Education) London and East,2007,Mr Jim Wolfreys,3,368.0,51.0,False
2007|UK national|UCU - (Higher Education) London and East,2007,Mr Jim Wolfreys,4,385.0,17.0,False
2007|UK national|UCU-HE-Midlands,2007,Mr Nick James,1,302.0,,False
2007|UK national|UCU-HE-Midlands,2007,Mr Nick James,2,317.21,15.21,False
2007|UK national|UCU-HE-Midlands,2007,Mr Nick James,3,413.21,96.0,False
2007|UK national|UCU-HE-Midlands,2007,Dr Anne-marie Greene,1,508.0,,False
2007|UK national|UCU-HE-Midlands,2007,Dr Anne-marie Greene,2,470.34,-37.66,False
2007|UK national|UCU-HE-Midlands,2007,Dr Anne-marie Greene,3,,470.34,False
2007|UK national|UCU-HE-Midlands,2007,Mr Neil Williamson,1,329.0,,False
2007|UK national|UCU-HE-Midlands,2007,Mr Neil Williamson,2,338.63,9.63,False
2007|UK national|UCU-HE-Midlands,2007,Mr Neil Williamson,3,448.63,110.0,False
2007|UK national|UCU-HE-Midlands,2007,Mr Colin Bryson,1,272.0,,False
2007|UK national|UCU-HE-Midlands,2007,Mr Colin Bryson,2,281.45,9.45,False
2007|UK national|UCU-HE-Midlands,2007,Mr Colin Bryson,3,9.45,-272.0,False
2007|UK national|UCU - North East,2007,Dr Elizabeth Lawrence,1,543.0,,False
2007|UK national|UCU - North East,2007,Dr Elizabeth Lawrence,2,-115.5,543.0,False
2007|UK national|UCU - North East,2007,Dr Elizabeth Lawrence,3,,427.5,False
2007|UK national|UCU - North East,2007,Mr Jeff Fowler,1,218.0,,False
2007|UK national|UCU - North East,2007,Mr Jeff Fowler,2,369.8,151.8,False
2007|UK national|UCU - North East,2007,Mr Jeff Fowler,3,437.08,67.28,False
2007|UK national|UCU - North East,2007,Mr Andrew Feeney,1,206.0,,False
2007|UK national|UCU - North East,2007,Mr Andrew Feeney,2,365.39,159.39,False
2007|UK national|UCU - North East,2007,Mr Andrew Feeney,3,413.24,47.85,False
2007|UK national|UCU - North East,2007,Dr Gavin Reid,1,743.0,,False
2007|UK national|UCU - North East,2007,Dr Gavin Reid,2,427.5,-315.5,False
2007|UK national|UCU - North East,2007,Dr Gavin Reid,3,,427.5,False
2007|UK national|UCU - North West,2007,Dr Karen Evans,1,298.0,,False
2007|UK national|UCU - North West,2007,Dr Karen Evans,2,352.0,54.0,False
2007|UK national|UCU - North West,2007,Dr Karen Evans,3,403.0,51.0,False
2007|UK national|UCU - North West,2007,Dr Bill Gulam,1,204.0,,False
2007|UK national|UCU - North West,2007,Dr Bill Gulam,2,224.0,20.0,False
2007|UK national|UCU - North West,2007,Dr Bill Gulam,3,259.0,35.0,False
2007|UK national|UCU - North West,2007,Mr Neil Douglas,1,182.0,,False
2007|UK national|UCU - North West,2007,Mr Neil Douglas,2,216.0,34.0,False
2007|UK national|UCU - North West,2007,Mr Neil Douglas,3,,,True
2007|UK national|UCU - North West,2007,Dr Roger Brooks,1,274.0,,False
2007|UK national|UCU - North West,2007,Dr Roger Brooks,2,301.0,27.0,False
2007|UK national|UCU - North West,2007,Dr Roger Brooks,3,360.0,59.0,False
2007|UK national|UCU - North West,2007,Ms Marianne Quick,1,162.0,,False
2007|UK national|UCU - North West,2007,Ms Marianne Quick,2,,,True
2007|UK national|UCU - South,2007,Dr Michael Jardine,1,277.0,,False
2007|UK national|UCU - South,2007,Dr Michael Jardine,2,,,True
2007|UK national|UCU - South,2007,Mr Tom Hickey,1,447.0,,False
2007|UK national|UCU - South,2007,Mr Tom Hickey,2,512.0,65.0,False
2007|UK national|UCU - South,2007,Mr Tom Hickey,3,,512.0,False
2007|UK national|UCU - South,2007,Mr Jim Guild,1,491.0,,False
2007|UK national|UCU - South,2007,Mr Jim Guild,2,539.0,48.0,False
2007|UK national|UCU - South,2007,Mr Jim Guild,3,492.0,-47.0,False
2007|UK national|UCU - South,2007,Dr Bevis Miller,1,387.0,,False
2007|UK national|UCU - South,2007,Dr Bevis Miller,2,471.0,84.0,False
2007|UK national|UCU - South,2007,Dr Bevis Miller,3,491.0,20.0,False
2007|UK national|UCU - South,2007,Mr Terry Hoad,1,406.0,,False
2007|UK national|UCU - South,2007,Mr Terry Hoad,2,446.0,40.0,False
2007|UK national|UCU - South,2007,Mr Terry Hoad,3,465.0,19.0,False
2007|UK national|UCU-President-elect FE,2007,Mrs Sasha Callaghan,1,6250.0,,False
2007|UK national|UCU-President-elect FE,2007,Mr Mick Barr,1,5902.0,,False
2007|UK national|UCU-President-elect HE,2007,Mr Neil Williamson,1,3489.0,,False
2007|UK national|UCU-President-elect HE,2007,Mr Neil Williamson,2,,,True
2007|UK national|UCU-President-elect HE,2007,Ms Maeve Landman,1,4574.0,,False
2007|UK national|UCU-President-elect HE,2007,Ms Maeve Landman,2,5880.0,1306.0,False
2007|UK national|UCU-President-elect HE,2007,Dr Alastair Hunter,1,5027.0,,False
2007|UK national|UCU-President-elect HE,2007,Dr Alastair Hunter,2,6169.0,1142.0,False
2007|UK national|UCU-Trustees,2007,Mr Fawzi Ibrahim,1,2126.0,,False
2007|UK national|UCU-Trustees,2007,Mr Fawzi Ibrahim,2,2261.0,135.0,False
2007|UK national|UCU-Trustees,2007,Mr Fawzi Ibrahim,3,2369.0,108.0,False
2007|UK national|UCU-Trustees,2007,Mr Fawzi Ibrahim,4,2455.0,86.0,False
2007|UK national|UCU-Trustees,2007,Mr Fawzi Ibrahim,5,2615.0,160.0,False
2007|UK national|UCU-Trustees,2007,Dr Dennis Wright,1,1610.0,,False
2007|UK national|UCU-Trustees,2007,Dr Dennis Wright,2,1634.0,24.0,False
2007|UK national|UCU-Trustees,2007,Dr Dennis Wright,3,1708.0,74.0,False
2007|UK national|UCU-Trustees,2007,Dr Dennis Wright,4,1814.0,106.0,False
2007|UK national|UCU-Trustees,2007,Dr Dennis Wright,5,1876.0,62.0,False
2007|UK national|UCU-Trustees,2007,Mr Nigel Gates,1,767.0,,False
2007|UK national|UCU-Trustees,2007,Mr Nigel Gates,2,793.0,26.0,False
2007|UK national|UCU-Trustees,2007,Mr Nigel Gates,3,840.0,47.0,False
2007|UK national|UCU-Trustees,2007,Mr Nigel Gates,4,,,True
2007|UK national|UCU-Trustees,2007,Mr Dave Guppy,1,1330.0,,False
2007|UK national|UCU-Trustees,2007,Mr Dave Guppy,2,1359.0,29.0,False
2007|UK national|UCU-Trustees,2007,Mr Dave Guppy,3,1431.0,72.0,False
2007|UK national|UCU-Trustees,2007,Mr Dave Guppy,4,1584.0,153.0,False
2007|UK national|UCU-Trustees,2007,Mr Dave Guppy,5,1657.0,73.0,False
2007|UK national|UCU-Trustees,2007,Mr Kenneth Childerhouse,1,767.0,,False
2007|UK national|UCU-Trustees,2007,Mr Kenneth Childerhouse,2,800.0,33.0,False
2007|UK national|UCU-Trustees,2007,Mr Kenneth Childerhouse,3,862.0,62.0,False
2007|UK national|UCU-Trustees,2007,Mr Kenneth Childerhouse,4,961.0,99.0,False
2007|UK national|UCU-Trustees,2007,Mr Kenneth Childerhouse,5,1033.0,72.0,False
2007|UK national|UCU-Trustees,2007,Mr Mike Farmer,1,650.0,,False
2007|UK national|UCU-Trustees,2007,Mr Mike Farmer,2,708.0,58.0,False
2007|UK national|UCU-Trustees,2007,Mr Mike Farmer,3,,,True
2007|UK national|UCU-Trustees,2007,Mr Mike Farmer,4,,,True
2007|UK national|UCU-Trustees,2007,Mr Sam Allen,1,738.0,,False
2007|UK national|UCU-Trustees,2007,Mr Sam Allen,2,791.0,53.0,False
2007|UK national|UCU-Trustees,2007,Mr Sam Allen,3,867.0,76.0,False
2007|UK national|UCU-Trustees,2007,Mr Sam Allen,4,935.0,68.0,False
2007|UK national|UCU-Trustees,2007,Mr Sam Allen,5,,,True
2007|UK national|UCU-Trustees,2007,Mr John Wilkin,1,538.0,,False
2007|UK national|UCU-Trustees,2007,Mr John Wilkin,2,,,True
2007|UK national|UCU-Trustees,2007,Mr John Wilkin,3,,,True
2007|UK national|UCU-Trustees,2007,Professor Neil Macfarlane,1,2182.0,,False
2007|UK national|UCU-Trustees,2007,Professor Neil Macfarlane,2,2240.0,58.0,False
2007|UK national|UCU-Trustees,2007,Professor Neil Macfarlane,3,2349.0,109.0,False
2007|UK national|UCU-Trustees,2007,Professor Neil Macfarlane,4,2506.0,157.0,False
2007|UK national|UCU-Trustees,2007,Professor Neil Macfarlane,5,2718.0,212.0,False
2007|UK national|UCU-Trustees,2007,Dr Paul Hudson,1,1069.0,,False
2007|UK national|UCU-Trustees,2007,Dr Paul Hudson,2,1097.0,28.0,False
2007|UK national|UCU-Trustees,2007,Dr Paul Hudson,3,1147.0,50.0,False
2007|UK national|UCU-Trustees,2007,Dr Paul Hudson,4,1196.0,49.0,False
2007|UK national|UCU-Trustees,2007,Dr Paul Hudson,5,1283.0,87.0,False
2007|UK national|UCU-Trustees,2007,Mr Paul Russell,1,1332.0,,False
2007|UK national|UCU-Trustees,2007,Mr Paul Russell,2,1379.0,47.0,False
2007|UK national|UCU-Trustees,2007,Mr Paul Russell,3,1443.0,64.0,False
2007|UK national|UCU-Trustees,2007,Mr Paul Russell,4,1490.0,47.0,False
2007|UK national|UCU-Trustees,2007,Mr Paul Russell,5,1620.0,130.0,False
2007|UK national|UCU-Trustees,2007,Mr Fawzi Ibrahim,1,2615.0,,False
2007|UK national|UCU-Trustees,2007,Mr Fawzi Ibrahim,6,2615.0,2615.0,False
2007|UK national|UCU-Trustees,2007,Mr Fawzi Ibrahim,7,,2615.0,False
2007|UK national|UCU-Trustees,2007,Dr Dennis Wright,1,1876.0,,False
2007|UK national|UCU-Trustees,2007,Dr Dennis Wright,6,1993.0,117.0,False
2007|UK national|UCU-Trustees,2007,Dr Dennis Wright,7,2426.0,433.0,False
2007|UK national|UCU-Trustees,2007,Dr Dennis Wright,8,,2426.0,False
2007|UK national|UCU-Trustees,2007,Mr Nigel Gates,6,,,True
2007|UK national|UCU-Trustees,2007,Mr Dave Guppy,1,1657.0,,False
2007|UK national|UCU-Trustees,2007,Mr Dave Guppy,6,1792.0,135.0,False
2007|UK national|UCU-Trustees,2007,Mr Dave Guppy,7,2085.0,293.0,False
2007|UK national|UCU-Trustees,2007,Mr Dave Guppy,8,2114.0,29.0,False
2007|UK national|UCU-Trustees,2007,Mr Kenneth Childerhouse,1,1033.0,,False
2007|UK national|UCU-Trustees,2007,Mr Kenneth Childerhouse,6,,,True
2007|UK national|UCU-Trustees,2007,Mr Kenneth Childerhouse,7,,,True
2007|UK national|UCU-Trustees,2007,Mr Mike Farmer,6,,,True
2007|UK national|UCU-Trustees,2007,Mr Sam Allen,6,,,True
2007|UK national|UCU-Trustees,2007,Mr John Wilkin,6,,,True
2007|UK national|UCU-Trustees,2007,Professor Neil Macfarlane,1,2718.0,,False
2007|UK national|UCU-Trustees,2007,Professor Neil Macfarlane,6,2718.0,2718.0,False
2007|UK national|UCU-Trustees,2007,Professor Neil Macfarlane,7,2560.4,-157.6,False
2007|UK national|UCU-Trustees,2007,Dr Paul Hudson,1,1283.0,,False
2007|UK national|UCU-Trustees,2007,Dr Paul Hudson,6,1426.0,143.0,False
2007|UK national|UCU-Trustees,2007,Dr Paul Hudson,7,,,True
2007|UK national|UCU-Trustees,2007,Mr Paul Russell,1,1620.0,,False
2007|UK national|UCU-Trustees,2007,Mr Paul Russell,6,1987.0,367.0,False
2007|UK national|UCU-Trustees,2007,Mr Paul Russell,7,2214.0,227.0,False
2007|UK national|UCU-Trustees,2007,Mr Paul Russell,8,2282.0,68.0,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Bernice Waugh,1,468.0,,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Bernice Waugh,2,468.0,468.0,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Bernice Waugh,3,385.91,-82.09,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Bernice Waugh,4,385.91,385.91,False
2007|UK national|UCU - NEC-Further Education,2007,Mr John Muirhead,1,441.0,,False
2007|UK national|UCU - NEC-Further Education,2007,Mr John Muirhead,2,441.0,441.0,False
2007|UK national|UCU - NEC-Further Education,2007,Mr John Muirhead,3,-55.09,441.0,False
2007|UK national|UCU - NEC-Further Education,2007,Mr John Muirhead,4,385.91,385.91,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Helen Bowler,1,435.0,,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Helen Bowler,2,435.0,435.0,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Helen Bowler,3,435.0,435.0,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Helen Bowler,4,385.91,-49.09,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Keith Mallinson,1,247.0,,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Keith Mallinson,2,258.88,11.88,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Keith Mallinson,3,277.24,18.36,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Keith Mallinson,4,299.29,22.05,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Keith Mallinson,5,308.47,9.18,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Keith Mallinson,6,314.07,5.6,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Brian Ingham,1,521.0,,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Brian Ingham,2,385.91,-135.09,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Brian Ingham,3,385.91,385.91,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Brian Ingham,4,385.91,385.91,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Kathy Taylor,1,517.0,,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Kathy Taylor,2,-131.09,517.0,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Kathy Taylor,3,385.91,385.91,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Kathy Taylor,4,385.91,385.91,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Penny Charles,1,133.0,,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Penny Charles,2,146.2,13.2,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Penny Charles,3,158.78,12.58,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Penny Charles,4,167.18,8.4,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Penny Charles,5,169.9,2.72,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Penny Charles,6,173.26,3.36,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Sam Allen,1,279.0,,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Sam Allen,2,306.39,27.39,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Sam Allen,3,339.03,32.64,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Sam Allen,4,350.58,11.55,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Sam Allen,5,366.73,16.15,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Sam Allen,6,375.83,9.1,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Loraine Monk,1,113.0,,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Loraine Monk,2,124.88,11.88,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Loraine Monk,3,140.86,15.98,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Loraine Monk,4,145.9,5.04,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Loraine Monk,5,148.62,2.72,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Loraine Monk,6,153.8,5.18,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Alliya Stennett,1,324.0,,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Alliya Stennett,2,344.46,20.46,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Alliya Stennett,3,361.12,16.66,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Alliya Stennett,4,374.77,13.65,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Alliya Stennett,5,379.7,4.93,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Alliya Stennett,6,391.04,11.34,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Lynne Chamberlain,1,323.0,,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Lynne Chamberlain,2,342.47,19.47,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Lynne Chamberlain,3,353.69,11.22,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Lynne Chamberlain,4,361.25,7.56,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Lynne Chamberlain,5,367.54,6.29,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Lynne Chamberlain,6,374.54,7.0,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Umit Yildiz,1,144.0,,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Umit Yildiz,2,152.91,8.91,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Umit Yildiz,3,158.01,5.1,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Umit Yildiz,4,161.79,3.78,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Umit Yildiz,5,168.42,6.63,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Umit Yildiz,6,172.2,3.78,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Jim Thakoordin,1,300.0,,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Jim Thakoordin,2,319.8,19.8,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Jim Thakoordin,3,335.44,15.64,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Jim Thakoordin,4,341.95,6.51,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Jim Thakoordin,5,348.24,6.29,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Jim Thakoordin,6,351.6,3.36,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Bernice Waugh,1,385.91,,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Bernice Waugh,7,385.91,385.91,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Bernice Waugh,8,385.91,385.91,False
2007|UK national|UCU - NEC-Further Education,2007,Mr John Muirhead,1,385.91,,False
2007|UK national|UCU - NEC-Further Education,2007,Mr John Muirhead,7,385.91,385.91,False
2007|UK national|UCU - NEC-Further Education,2007,Mr John Muirhead,8,385.91,385.91,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Helen Bowler,1,385.91,,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Helen Bowler,7,385.91,385.91,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Helen Bowler,8,385.91,385.91,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Keith Mallinson,1,314.07,,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Keith Mallinson,7,336.78,22.71,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Keith Mallinson,8,342.94,6.16,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Keith Mallinson,9,343.64,0.7,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Keith Mallinson,10,400.64,57.0,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Brian Ingham,1,385.91,,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Brian Ingham,7,385.91,385.91,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Brian Ingham,8,385.91,385.91,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Kathy Taylor,1,385.91,,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Kathy Taylor,7,385.91,385.91,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Kathy Taylor,8,385.91,385.91,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Penny Charles,1,173.26,,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Penny Charles,7,186.44,13.18,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Penny Charles,8,187.21,0.77,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Penny Charles,9,187.61,0.4,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Penny Charles,10,45.61,-142.0,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Sam Allen,1,375.83,,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Sam Allen,7,390.83,15.0,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Sam Allen,8,390.83,390.83,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Sam Allen,9,,390.83,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Loraine Monk,1,153.8,,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Loraine Monk,7,,,True
2007|UK national|UCU - NEC-Further Education,2007,Ms Loraine Monk,8,,,True
2007|UK national|UCU - NEC-Further Education,2007,Ms Alliya Stennett,1,391.04,,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Alliya Stennett,7,391.04,391.04,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Alliya Stennett,8,385.91,-5.13,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Alliya Stennett,9,,385.91,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Lynne Chamberlain,1,374.54,,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Lynne Chamberlain,7,400.54,26.0,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Lynne Chamberlain,8,385.91,-14.63,False
2007|UK national|UCU - NEC-Further Education,2007,Ms Lynne Chamberlain,9,385.91,385.91,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Umit Yildiz,1,172.2,,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Umit Yildiz,7,187.81,15.61,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Umit Yildiz,8,192.43,4.62,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Umit Yildiz,9,196.43,4.0,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Umit Yildiz,10,224.43,28.0,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Jim Thakoordin,1,351.6,,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Jim Thakoordin,7,367.17,15.57,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Jim Thakoordin,8,370.25,3.08,False
2007|UK national|UCU - NEC-Further Education,2007,Mr Jim Thakoordin,9,370.25,370.25,False
2007|UK national|UCU - NEC-Higher Education,2007,Ms Sue Blackwell,1,646.0,,False
2007|UK national|UCU - NEC-Higher Education,2007,Ms Sue Blackwell,2,646.0,646.0,False
2007|UK national|UCU - NEC-Higher Education,2007,Ms Sue Blackwell,3,583.0,-63.0,False
2007|UK national|UCU - NEC-Higher Education,2007,Ms Sue Blackwell,4,583.0,583.0,False
2007|UK national|UCU - NEC-Higher Education,2007,Mr Nick James,1,520.0,,False
