contest_id,year,election_type,contest_name,position,name,name_raw,demographic_flags,is_woman,is_post92,is_academic_related,outcome,first_preferences,source
2007|UK national|UCU - (Further Education) London and East,2007,UK national,UCU - (Further Education) London and East,UCU - (Further Education) London and East,Mr Sean Vernell,Mr Sean Vernell,,False,False,False,Elected,387.0,pdf
2007|UK national|UCU - (Further Education) London and East,2007,UK national,UCU - (Further Education) London and East,UCU - (Further Education) London and East,Mr Jim Thakoordin,Mr Jim Thakoordin,,False,False,False,Not Elected,136.0,pdf
2007|UK national|UCU - (Further Education) London and East,2007,UK national,UCU - (Further Education) London and East,UCU - (Further Education) London and East,Mr Peter Friend,Mr Peter Friend,,False,False,False,Not Elected,154.0,pdf
2007|UK national|UCU - (Further Education) London and East,2007,UK national,UCU - (Further Education) London and East,UCU - (Further Education) London and East,Mr David Armstrong,Mr David Armstrong,,False,False,False,Not Elected,216.0,pdf
2007|UK national|UCU - (Further Education) London and East,2007,UK national,UCU - (Further Education) London and East,UCU - (Further Education) London and East,Mrs Sheila Deare,Mrs Sheila Deare,,False,False,False,Elected,213.0,pdf
2007|UK national|UCU - Midlands,2007,UK national,UCU - Midlands,UCU - Midlands,Mr Mario Michalski,Mr Mario Michalski,,False,False,False,Not Elected,143.0,pdf
2007|UK national|UCU - Midlands,2007,UK national,UCU - Midlands,UCU - Midlands,Mr James Eaden,Mr James Eaden,,False,False,False,Elected,272.0,pdf
2007|UK national|UCU - Midlands,2007,UK national,UCU - Midlands,UCU - Midlands,Ms Caroline Gray,Ms Caroline Gray,,False,False,False,Elected,304.0,pdf
2007|UK national|UCU - Midlands,2007,UK national,UCU - Midlands,UCU - Midlands,Ms Helen Bowler,Ms Helen Bowler,,False,False,False,Not Elected,121.0,pdf
2007|UK national|UCU-FE-North East,2007,UK national,UCU-FE-North East,UCU-FE-North East,Ms Julie Kelley,Ms Julie Kelley,,False,False,False,Not Elected,275.0,pdf
2007|UK national|UCU-FE-North East,2007,UK national,UCU-FE-North East,UCU-FE-North East,Mr Howard Miles,Mr Howard Miles,,False,False,False,Elected,293.0,pdf
2007|UK national|UCU-FE-North East,2007,UK national,UCU-FE-North East,UCU-FE-North East,Mr Jon Bryan,Mr Jon Bryan,,False,False,False,Elected,362.0,pdf
2007|UK national|UCU-FE-South,2007,UK national,UCU-FE-South,UCU-FE-South,Ms Lynne Chamberlain,Ms Lynne Chamberlain,,False,False,False,Not Elected,214.0,pdf
2007|UK national|UCU-FE-South,2007,UK national,UCU-FE-South,UCU-FE-South,Mr Stephen Reid,Mr Stephen Reid,,False,False,False,Elected,349.0,pdf
2007|UK national|UCU-FE-South,2007,UK national,UCU-FE-South,UCU-FE-South,Ms Margaret George,Ms Margaret George,,False,False,False,Elected,301.0,pdf
2007|UK national|UCU - (Higher Education) London and East,2007,UK national,UCU - (Higher Education) London and East,UCU - (Higher Education) London and East,Ms Jill Jones,Ms Jill Jones,,False,False,False,Elected,457.0,pdf
2007|UK national|UCU - (Higher Education) London and East,2007,UK national,UCU - (Higher Education) London and East,UCU - (Higher Education) London and East,Ms Dorothy Wright,Ms Dorothy Wright,,False,False,False,Not Elected,86.0,pdf
2007|UK national|UCU - (Higher Education) London and East,2007,UK national,UCU - (Higher Education) London and East,UCU - (Higher Education) London and East,Mr Simon Renton,Mr Simon Renton,,False,False,False,Elected,430.0,pdf
2007|UK national|UCU - (Higher Education) London and East,2007,UK national,UCU - (Higher Education) London and East,UCU - (Higher Education) London and East,Ms Jane Hardy,Ms Jane Hardy,,False,False,False,Elected,348.0,pdf
2007|UK national|UCU - (Higher Education) London and East,2007,UK national,UCU - (Higher Education) London and East,UCU - (Higher Education) London and East,Ms Jean Harrison,Ms Jean Harrison,,False,False,False,Not Elected,161.0,pdf
2007|UK national|UCU - (Higher Education) London and East,2007,UK national,UCU - (Higher Education) London and East,UCU - (Higher Education) London and East,Mr Ryan Kemp,Mr Ryan Kemp,,False,False,False,Not Elected,134.0,pdf
2007|UK national|UCU - (Higher Education) London and East,2007,UK national,UCU - (Higher Education) London and East,UCU - (Higher Education) London and East,Mr Jim Wolfreys,Mr Jim Wolfreys,,False,False,False,Not Elected,312.0,pdf
2007|UK national|UCU-HE-Midlands,2007,UK national,UCU-HE-Midlands,UCU-HE-Midlands,Mr Nick James,Mr Nick James,,False,False,False,Not Elected,302.0,pdf
2007|UK national|UCU-HE-Midlands,2007,UK national,UCU-HE-Midlands,UCU-HE-Midlands,Dr Anne-marie Greene,Dr Anne-marie Greene,,False,False,False,Elected,508.0,pdf
2007|UK national|UCU-HE-Midlands,2007,UK national,UCU-HE-Midlands,UCU-HE-Midlands,Mr Neil Williamson,Mr Neil Williamson,,False,False,False,Elected,329.0,pdf
2007|UK national|UCU-HE-Midlands,2007,UK national,UCU-HE-Midlands,UCU-HE-Midlands,Mr Colin Bryson,Mr Colin Bryson,,False,False,False,Not Elected,272.0,pdf
2007|UK national|UCU - North East,2007,UK national,UCU - North East,UCU - North East,Dr Elizabeth Lawrence,Dr Elizabeth Lawrence,,False,False,False,Elected,543.0,pdf
2007|UK national|UCU - North East,2007,UK national,UCU - North East,UCU - North East,Mr Jeff Fowler,Mr Jeff Fowler,,False,False,False,Elected,218.0,pdf
2007|UK national|UCU - North East,2007,UK national,UCU - North East,UCU - North East,Mr Andrew Feeney,Mr Andrew Feeney,,False,False,False,Not Elected,206.0,pdf
2007|UK national|UCU - North East,2007,UK national,UCU - North East,UCU - North East,Dr Gavin Reid,Dr Gavin Reid,,False,False,False,Elected,743.0,pdf
2007|UK national|UCU - North West,2007,UK national,UCU - North West,UCU - North West,Dr Karen Evans,Dr Karen Evans,,False,False,False,Elected,298.0,pdf
2007|UK national|UCU - North West,2007,UK national,UCU - North West,UCU - North West,Dr Bill Gulam,Dr Bill Gulam,,False,False,False,Not Elected,204.0,pdf
2007|UK national|UCU - North West,2007,UK national,UCU - North West,UCU - North West,Mr Neil Douglas,Mr Neil Douglas,,False,False,False,Not Elected,182.0,pdf
2007|UK national|UCU - North West,2007,UK national,UCU - North West,UCU - North West,Dr Roger Brooks,Dr Roger Brooks,,False,False,False,Elected,274.0,pdf
2007|UK national|UCU - North West,2007,UK national,UCU - North West,UCU - North West,Ms Marianne Quick,Ms Marianne Quick,,False,False,False,Not Elected,162.0,pdf
2007|UK national|UCU - South,2007,UK national,UCU - South,UCU - South,Dr Michael Jardine,Dr Michael Jardine,,False,False,False,Not Elected,277.0,pdf
2007|UK national|UCU - South,2007,UK national,UCU - South,UCU - South,Mr Tom Hickey,Mr Tom Hickey,,False,False,False,Elected,447.0,pdf
2007|UK national|UCU - South,2007,UK national,UCU - South,UCU - South,Mr Jim Guild,Mr Jim Guild,,False,False,False,Elected,491.0,pdf
2007|UK national|UCU - South,2007,UK national,UCU - South,UCU - South,Dr Bevis Miller,Dr Bevis Miller,,False,False,False,Elected,387.0,pdf
2007|UK national|UCU - South,2007,UK national,UCU - South,UCU - South,Mr Terry Hoad,Mr Terry Hoad,,False,False,False,Not Elected,406.0,pdf
2007|UK national|UCU-President-elect FE,2007,UK national,UCU-President-elect FE,UCU-President-elect FE,Mrs Sasha Callaghan,Mrs Sasha Callaghan,,False,False,False,Elected,6250.0,pdf
2007|UK national|UCU-President-elect FE,2007,UK national,UCU-President-elect FE,UCU-President-elect FE,Mr Mick Barr,Mr Mick Barr,,False,False,False,Not Elected,5902.0,pdf
2007|UK national|UCU-President-elect HE,2007,UK national,UCU-President-elect HE,UCU-President-elect HE,Mr Neil Williamson,Mr Neil Williamson,,False,False,False,Not Elected,3489.0,pdf
2007|UK national|UCU-President-elect HE,2007,UK national,UCU-President-elect HE,UCU-President-elect HE,Ms Maeve Landman,Ms Maeve Landman,,False,False,False,Not Elected,4574.0,pdf
2007|UK national|UCU-President-elect HE,2007,UK national,UCU-President-elect HE,UCU-President-elect HE,Dr Alastair Hunter,Dr Alastair Hunter,,False,False,False,Elected,5027.0,pdf
2007|UK national|UCU-Trustees,2007,UK national,UCU-Trustees,UCU-Trustees,Mr Fawzi Ibrahim,Mr Fawzi Ibrahim,,False,False,False,Not Elected,2126.0,pdf
2007|UK national|UCU-Trustees,2007,UK national,UCU-Trustees,UCU-Trustees,Dr Dennis Wright,Dr Dennis Wright,,False,False,False,Not Elected,1610.0,pdf
2007|UK national|UCU-Trustees,2007,UK national,UCU-Trustees,UCU-Trustees,Mr Nigel Gates,Mr Nigel Gates,,False,False,False,Not Elected,767.0,pdf
2007|UK national|UCU-Trustees,2007,UK national,UCU-Trustees,UCU-Trustees,Mr Dave Guppy,Mr Dave Guppy,,False,False,False,Not Elected,1330.0,pdf
2007|UK national|UCU-Trustees,2007,UK national,UCU-Trustees,UCU-Trustees,Mr Kenneth Childerhouse,Mr Kenneth Childerhouse,,False,False,False,Not Elected,767.0,pdf
2007|UK national|UCU-Trustees,2007,UK national,UCU-Trustees,UCU-Trustees,Mr Mike Farmer,Mr Mike Farmer,,False,False,False,Not Elected,650.0,pdf
2007|UK national|UCU-Trustees,2007,UK national,UCU-Trustees,UCU-Trustees,Mr Sam Allen,Mr Sam Allen,,False,False,False,Not Elected,738.0,pdf
2007|UK national|UCU-Trustees,2007,UK national,UCU-Trustees,UCU-Trustees,Mr John Wilkin,Mr John Wilkin,,False,False,False,Not Elected,538.0,pdf
2007|UK national|UCU-Trustees,2007,UK national,UCU-Trustees,UCU-Trustees,Professor Neil Macfarlane,Professor Neil Macfarlane,,False,False,False,Not Elected,2182.0,pdf
2007|UK national|UCU-Trustees,2007,UK national,UCU-Trustees,UCU-Trustees,Dr Paul Hudson,Dr Paul Hudson,,False,False,False,Not Elected,1069.0,pdf
2007|UK national|UCU-Trustees,2007,UK national,UCU-Trustees,UCU-Trustees,Mr Paul Russell,Mr Paul Russell,,False,False,False,Not Elected,1332.0,pdf
2007|UK national|UCU-Trustees,2007,UK national,UCU-Trustees,UCU-Trustees,Mr Fawzi Ibrahim,Mr Fawzi Ibrahim,,False,False,False,Elected,2615.0,pdf
2007|UK national|UCU-Trustees,2007,UK national,UCU-Trustees,UCU-Trustees,Dr Dennis Wright,Dr Dennis Wright,,False,False,False,Elected,1876.0,pdf
2007|UK national|UCU-Trustees,2007,UK national,UCU-Trustees,UCU-Trustees,Mr Nigel Gates,Mr Nigel Gates,,False,False,False,Not Elected,,pdf
2007|UK national|UCU-Trustees,2007,UK national,UCU-Trustees,UCU-Trustees,Mr Dave Guppy,Mr Dave Guppy,,False,False,False,Not Elected,1657.0,pdf
2007|UK national|UCU-Trustees,2007,UK national,UCU-Trustees,UCU-Trustees,Mr Kenneth Childerhouse,Mr Kenneth Childerhouse,,False,False,False,Not Elected,1033.0,pdf
2007|UK national|UCU-Trustees,2007,UK national,UCU-Trustees,UCU-Trustees,Mr Mike Farmer,Mr Mike Farmer,,False,False,False,Not Elected,,pdf
2007|UK national|UCU-Trustees,2007,UK national,UCU-Trustees,UCU-Trustees,Mr Sam Allen,Mr Sam Allen,,False,False,False,Not Elected,,pdf
2007|UK national|UCU-Trustees,2007,UK national,UCU-Trustees,UCU-Trustees,Mr John Wilkin,Mr John Wilkin,,False,False,False,Not Elected,,pdf
2007|UK national|UCU-Trustees,2007,UK national,UCU-Trustees,UCU-Trustees,Professor Neil Macfarlane,Professor Neil Macfarlane,,False,False,False,Elected,2718.0,pdf
2007|UK national|UCU-Trustees,2007,UK national,UCU-Trustees,UCU-Trustees,Dr Paul Hudson,Dr Paul Hudson,,False,False,False,Not Elected,1283.0,pdf
2007|UK national|UCU-Trustees,2007,UK national,UCU-Trustees,UCU-Trustees,Mr Paul Russell,Mr Paul Russell,,False,False,False,Elected,1620.0,pdf
2007|UK national|UCU - NEC-Further Education,2007,UK national,UCU - NEC-Further Education,UCU - NEC-Further Education,Mr Howard Miles,Mr Howard Miles,,False,False,False,Withdrawn,,pdf
2007|UK national|UCU - NEC-Further Education,2007,UK national,UCU - NEC-Further Education,UCU - NEC-Further Education,Ms Bernice Waugh,Ms Bernice Waugh,,False,False,False,Not Elected,468.0,pdf
2007|UK national|UCU - NEC-Further Education,2007,UK national,UCU - NEC-Further Education,UCU - NEC-Further Education,Mr John Muirhead,Mr John Muirhead,,False,False,False,Not Elected,441.0,pdf
2007|UK national|UCU - NEC-Further Education,2007,UK national,UCU - NEC-Further Education,UCU - NEC-Further Education,Ms Helen Bowler,Ms Helen Bowler,,False,False,False,Not Elected,435.0,pdf
2007|UK national|UCU - NEC-Further Education,2007,UK national,UCU - NEC-Further Education,UCU - NEC-Further Education,Mr Keith Mallinson,Mr Keith Mallinson,,False,False,False,Not Elected,247.0,pdf
2007|UK national|UCU - NEC-Further Education,2007,UK national,UCU - NEC-Further Education,UCU - NEC-Further Education,Mr Brian Ingham,Mr Brian Ingham,,False,False,False,Not Elected,521.0,pdf
2007|UK national|UCU - NEC-Further Education,2007,UK national,UCU - NEC-Further Education,UCU - NEC-Further Education,Ms Kathy Taylor,Ms Kathy Taylor,,False,False,False,Not Elected,517.0,pdf
2007|UK national|UCU - NEC-Further Education,2007,UK national,UCU - NEC-Further Education,UCU - NEC-Further Education,Ms Margaret George,Ms Margaret George,,False,False,False,Withdrawn,,pdf
2007|UK national|UCU - NEC-Further Education,2007,UK national,UCU - NEC-Further Education,UCU - NEC-Further Education,Mr Sean Vernell,Mr Sean Vernell,,False,False,False,Withdrawn,,pdf
2007|UK national|UCU - NEC-Further Education,2007,UK national,UCU - NEC-Further Education,UCU - NEC-Further Education,Ms Penny Charles,Ms Penny Charles,,False,False,False,Not Elected,133.0,pdf
2007|UK national|UCU - NEC-Further Education,2007,UK national,UCU - NEC-Further Education,UCU - NEC-Further Education,Mr Sam Allen,Mr Sam Allen,,False,False,False,Not Elected,279.0,pdf
2007|UK national|UCU - NEC-Further Education,2007,UK national,UCU - NEC-Further Education,UCU - NEC-Further Education,Ms Loraine Monk,Ms Loraine Monk,,False,False,False,Not Elected,113.0,pdf
2007|UK national|UCU - NEC-Further Education,2007,UK national,UCU - NEC-Further Education,UCU - NEC-Further Education,Ms Alliya Stennett,Ms Alliya Stennett,,False,False,False,Not Elected,324.0,pdf
2007|UK national|UCU - NEC-Further Education,2007,UK national,UCU - NEC-Further Education,UCU - NEC-Further Education,Ms Lynne Chamberlain,Ms Lynne Chamberlain,,False,False,False,Not Elected,323.0,pdf
2007|UK national|UCU - NEC-Further Education,2007,UK national,UCU - NEC-Further Education,UCU - NEC-Further Education,Mrs Sheila Deare,Mrs Sheila Deare,,False,False,False,Withdrawn,,pdf
2007|UK national|UCU - NEC-Further Education,2007,UK national,UCU - NEC-Further Education,UCU - NEC-Further Education,Mr Umit Yildiz,Mr Umit Yildiz,,False,False,False,Not Elected,144.0,pdf
2007|UK national|UCU - NEC-Further Education,2007,UK national,UCU - NEC-Further Education,UCU - NEC-Further Education,Mr Jim Thakoordin,Mr Jim Thakoordin,,False,False,False,Not Elected,300.0,pdf
2007|UK national|UCU - NEC-Further Education,2007,UK national,UCU - NEC-Further Education,UCU - NEC-Further Education,Mr James Eaden,Mr James Eaden,,False,False,False,Withdrawn,,pdf
2007|UK national|UCU - NEC-Further Education,2007,UK national,UCU - NEC-Further Education,UCU - NEC-Further Education,Ms Bernice Waugh,Ms Bernice Waugh,,False,False,False,Elected,385.91,pdf
2007|UK national|UCU - NEC-Further Education,2007,UK national,UCU - NEC-Further Education,UCU - NEC-Further Education,Mr John Muirhead,Mr John Muirhead,,False,False,False,Elected,385.91,pdf
2007|UK national|UCU - NEC-Further Education,2007,UK national,UCU - NEC-Further Education,UCU - NEC-Further Education,Ms Helen Bowler,Ms Helen Bowler,,False,False,False,Elected,385.91,pdf
2007|UK national|UCU - NEC-Further Education,2007,UK national,UCU - NEC-Further Education,UCU - NEC-Further Education,Mr Keith Mallinson,Mr Keith Mallinson,,False,False,False,Elected,314.07,pdf
2007|UK national|UCU - NEC-Further Education,2007,UK national,UCU - NEC-Further Education,UCU - NEC-Further Education,Mr Brian Ingham,Mr Brian Ingham,,False,False,False,Elected,385.91,pdf
2007|UK national|UCU - NEC-Further Education,2007,UK national,UCU - NEC-Further Education,UCU - NEC-Further Education,Ms Kathy Taylor,Ms Kathy Taylor,,False,False,False,Elected,385.91,pdf
2007|UK national|UCU - NEC-Further Education,2007,UK national,UCU - NEC-Further Education,UCU - NEC-Further Education,Ms Penny Charles,Ms Penny Charles,,False,False,False,Not Elected,173.26,pdf
2007|UK national|UCU - NEC-Further Education,2007,UK national,UCU - NEC-Further Education,UCU - NEC-Further Education,Mr Sam Allen,Mr Sam Allen,,False,False,False,Elected,375.83,pdf
2007|UK national|UCU - NEC-Further Education,2007,UK national,UCU - NEC-Further Education,UCU - NEC-Further Education,Ms Loraine Monk,Ms Loraine Monk,,False,False,False,Not Elected,153.8,pdf
2007|UK national|UCU - NEC-Further Education,2007,UK national,UCU - NEC-Further Education,UCU - NEC-Further Education,Ms Alliya Stennett,Ms Alliya Stennett,,False,False,False,Elected,391.04,pdf
2007|UK national|UCU - NEC-Further Education,2007,UK national,UCU - NEC-Further Education,UCU - NEC-Further Education,Ms Lynne Chamberlain,Ms Lynne Chamberlain,,False,False,False,Elected,374.54,pdf
2007|UK national|UCU - NEC-Further Education,2007,UK national,UCU - NEC-Further Education,UCU - NEC-Further Education,Mr Umit Yildiz,Mr Umit Yildiz,,False,False,False,Not Elected,172.2,pdf
2007|UK national|UCU - NEC-Further Education,2007,UK national,UCU - NEC-Further Education,UCU - NEC-Further Education,Mr Jim Thakoordin,Mr Jim Thakoordin,,False,False,False,Elected,351.6,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Dr Anne-marie Greene,Dr Anne-marie Greene,,False,False,False,Withdrawn,,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Ms Sue Blackwell,Ms Sue Blackwell,,False,False,False,Not Elected,646.0,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Mr Jeff Fowler,Mr Jeff Fowler,,False,False,False,Withdrawn,,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Mr Jim Guild,Mr Jim Guild,,False,False,False,Withdrawn,,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Mr Nick James,Mr Nick James,,False,False,False,Not Elected,520.0,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Dr Marion Hersh,Dr Marion Hersh,,False,False,False,Not Elected,627.0,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Ms Angela Shann,Ms Angela Shann,,False,False,False,Not Elected,186.0,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Mr Paul Brown,Mr Paul Brown,,False,False,False,Not Elected,163.0,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Mr Tom Hickey,Mr Tom Hickey,,False,False,False,Withdrawn,,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Mr Neil Douglas,Mr Neil Douglas,,False,False,False,Not Elected,291.0,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Mr Charlie Owen,Mr Charlie Owen,,False,False,False,Not Elected,209.0,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Dr Gargi Bhattacharyya,Dr Gargi Bhattacharyya,,False,False,False,Not Elected,872.0,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Ms Jill Jones,Ms Jill Jones,,False,False,False,Withdrawn,,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Ms Jean Harrison,Ms Jean Harrison,,False,False,False,Not Elected,185.0,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Dr Elizabeth Lawrence,Dr Elizabeth Lawrence,,False,False,False,Withdrawn,,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Mr Joe Gluza,Mr Joe Gluza,,False,False,False,Not Elected,205.0,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Mr Simon Renton,Mr Simon Renton,,False,False,False,Withdrawn,,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Ms Marion Spöring,Ms Marion Spöring,,False,False,False,Not Elected,60.0,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Ms Dorothy Wright,Ms Dorothy Wright,,False,False,False,Not Elected,75.0,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Mr Peter Hick,Mr Peter Hick,,False,False,False,Not Elected,146.0,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Dr Roger Brooks,Dr Roger Brooks,,False,False,False,Withdrawn,,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Professor Malcolm Povey,Professor Malcolm Povey,,False,False,False,Not Elected,733.0,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Ms Maeve Landman,Ms Maeve Landman,,False,False,False,Not Elected,318.0,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Mr Neil Williamson,Mr Neil Williamson,,False,False,False,Withdrawn,,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Mr Andrew Feeney,Mr Andrew Feeney,,False,False,False,Not Elected,222.0,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Ms Christine Vie,Ms Christine Vie,,False,False,False,Not Elected,195.0,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Ms Lesley Kane,Ms Lesley Kane,,False,False,False,Not Elected,263.0,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Ms Lesley Catchpowle,Ms Lesley Catchpowle,,False,False,False,Not Elected,119.0,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Ms Jane Hardy,Ms Jane Hardy,,False,False,False,Withdrawn,,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Dr Martyn Gardiner,Dr Martyn Gardiner,,False,False,False,Not Elected,187.0,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Mr David McIntyre,Mr David McIntyre,,False,False,False,Not Elected,33.0,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Ms Amanda Sackur,Ms Amanda Sackur,,False,False,False,Not Elected,177.0,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Mr Carlo Morelli,Mr Carlo Morelli,,False,False,False,Not Elected,176.0,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Mr Rob Clifton,Mr Rob Clifton,,False,False,False,Not Elected,246.0,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Mr Alexis Wearmouth,Mr Alexis Wearmouth,,False,False,False,Not Elected,55.0,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Dr Lesley McIntosh,Dr Lesley McIntosh,,False,False,False,Not Elected,195.0,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Professor Neil Macfarlane,Professor Neil Macfarlane,,False,False,False,Withdrawn,,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Mr Philip Burgess,Mr Philip Burgess,,False,False,False,Not Elected,517.0,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Mr Ryan Kemp,Mr Ryan Kemp,,False,False,False,Not Elected,122.0,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Dr Bill Gulam,Dr Bill Gulam,,False,False,False,Not Elected,162.0,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Ms Jean Crocker,Ms Jean Crocker,,False,False,False,Not Elected,171.0,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Dr Michael Jardine,Dr Michael Jardine,,False,False,False,Not Elected,162.0,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Mr Terry Hoad,Mr Terry Hoad,,False,False,False,Not Elected,343.0,pdf
2007|UK national|UCU - NEC-Higher Education,2007,UK national,UCU - NEC-Higher Education,UCU - NEC-Higher Education,Mr Bahadur Najakham,Mr Bahadur Najakham,,False,False,False,Not Elected,164.0,pdf
2007|UK national|UCU-Women-FE,2007,UK national,UCU-Women-FE,UCU-Women-FE,Ms Maire Daley,Ms Maire Daley,,False,False,False,Elected,3468.0,pdf
2007|UK national|UCU-Women-FE,2007,UK national,UCU-Women-FE,UCU-Women-FE,Ms Pauline Atienza,Ms Pauline Atienza,,False,False,False,Not Elected,2444.0,pdf
2007|UK national|UCU-Women-FE,2007,UK national,UCU-Women-FE,UCU-Women-FE,Mrs Pat Roche,Mrs Pat Roche,,False,False,False,Elected,3247.0,pdf
2007|UK national|UCU-Women-HE,2007,UK national,UCU-Women-HE,UCU-Women-HE,Ms Jean Harrison,Ms Jean Harrison,,False,False,False,Elected,1660.0,pdf
2007|UK national|UCU-Women-HE,2007,UK national,UCU-Women-HE,UCU-Women-HE,Dr Anne-marie Greene,Dr Anne-marie Greene,,False,False,False,Withdrawn,,pdf
2007|UK national|UCU-Women-HE,2007,UK national,UCU-Women-HE,UCU-Women-HE,Professor Mary Davis,Professor Mary Davis,,False,False,False,Elected,3452.0,pdf
2007|UK national|UCU-Women-HE,2007,UK national,UCU-Women-HE,UCU-Women-HE,Dr Elizabeth Lawrence,Dr Elizabeth Lawrence,,False,False,False,Withdrawn,,pdf
2007|UK national|UCU-Women-HE,2007,UK national,UCU-Women-HE,UCU-Women-HE,Dr Lesley McIntosh,Dr Lesley McIntosh,,False,False,False,Withdrawn,,pdf
2007|UK national|UCU-Women-HE,2007,UK national,UCU-Women-HE,UCU-Women-HE,Ms Lesley Catchpowle,Ms Lesley Catchpowle,,False,False,False,Not Elected,1538.0,pdf
